"item","subject","y","a","z"
1,15,0.53813270013258,0,-1.33232574596702
2,15,1.20886770400276,1,-1.33232574596702
3,15,1.7593114673198,0,-1.33232574596702
4,15,2.37824716200883,1,-1.33232574596702
5,15,NA,0,-1.33232574596702
6,15,2.70249971876981,1,-1.33232574596702
7,15,0.1185428801555,0,-1.33232574596702
8,15,1.91637524664196,1,-1.33232574596702
9,15,0.0497772023768585,0,-1.33232574596702
10,15,1.59715282391514,1,-1.33232574596702
11,15,0.859422846798267,0,-1.33232574596702
12,15,0.482494007556603,1,-1.33232574596702
13,15,1.47134671351416,0,-1.33232574596702
14,15,2.62026623366483,1,-1.33232574596702
15,15,1.78034374407434,0,-1.33232574596702
16,15,2.26869490542979,1,-1.33232574596702
17,15,0.469453278672169,0,-1.33232574596702
18,15,1.04181240743154,1,-1.33232574596702
19,15,0.811053754721153,0,-1.33232574596702
20,15,1.42269733025661,1,-1.33232574596702
21,15,NA,0,-1.33232574596702
22,15,2.33108101085576,1,-1.33232574596702
23,15,0.407643337129077,0,-1.33232574596702
24,15,1.58464392533794,1,-1.33232574596702
25,15,0.66599508645234,0,-1.33232574596702
26,15,0.770239784782183,1,-1.33232574596702
27,15,0.250624455576451,0,-1.33232574596702
28,15,-0.914468523814676,1,-1.33232574596702
29,15,0.158586700680635,0,-1.33232574596702
30,15,1.42574825285204,1,-1.33232574596702
31,15,0.107678674544887,0,-1.33232574596702
32,15,2.11909487295096,1,-1.33232574596702
33,15,0.569878764774436,0,-1.33232574596702
34,15,1.73663954288368,1,-1.33232574596702
35,15,0.744340000726616,0,-1.33232574596702
36,15,0.918564141557581,1,-1.33232574596702
37,15,0.608134531862896,0,-1.33232574596702
38,15,0.918519394063982,1,-1.33232574596702
39,15,0.977507211149476,0,-1.33232574596702
40,15,1.91676710680168,1,-1.33232574596702
41,15,0.806669391411631,0,-1.33232574596702
42,15,0.875163020991231,1,-1.33232574596702
43,15,2.07710449993228,0,-1.33232574596702
44,15,1.73833271210778,1,-1.33232574596702
45,15,1.756416458359,0,-1.33232574596702
46,15,NA,1,-1.33232574596702
47,15,0.154277267574088,0,-1.33232574596702
48,15,1.26731719508772,1,-1.33232574596702
49,15,0.560057642706455,0,-1.33232574596702
50,15,1.41251741987323,1,-1.33232574596702
1,16,0.208365662226555,0,NA
2,16,-0.497632309069945,1,NA
3,16,-1.16777691498332,0,NA
4,16,0.924466556309052,1,NA
5,16,-0.039546249928915,0,NA
6,16,0.110305712274539,1,NA
7,16,NA,0,NA
8,16,-0.439590108696346,1,NA
9,16,NA,0,NA
10,16,-1.0122350608283,1,NA
11,16,-0.103160715093934,0,NA
12,16,-0.252845569197249,1,NA
13,16,-1.66127048959732,0,NA
14,16,-0.650350895364488,1,NA
15,16,0.0885692651970994,0,NA
16,16,0.0387941434013429,1,NA
17,16,-2.09575045312382,0,NA
18,16,-0.832568739058113,1,NA
19,16,-1.08059331318618,0,NA
20,16,-2.0813262974837,1,NA
21,16,-2.5657806100123,0,NA
22,16,-0.194657726539304,1,NA
23,16,NA,0,NA
24,16,-0.169397865606684,1,NA
25,16,-2.33948022989424,0,NA
26,16,-0.737453278987068,1,NA
27,16,NA,0,NA
28,16,-1.75832421270439,1,NA
29,16,-1.39427888444864,0,NA
30,16,-1.28115183150107,1,NA
31,16,-0.377879778718477,0,NA
32,16,-0.467376912826593,1,NA
33,16,-1.09812773359874,0,NA
34,16,-0.208143262090039,1,NA
35,16,-2.80008954350157,0,NA
36,16,0.230531775298522,1,NA
37,16,-1.05749719677485,0,NA
38,16,-0.701054164935333,1,NA
39,16,-1.77638677465079,0,NA
40,16,NA,1,NA
41,16,-2.02179583087778,0,NA
42,16,-1.12426149584059,1,NA
43,16,-0.234001079167083,0,NA
44,16,NA,1,NA
45,16,-1.1124053613664,0,NA
46,16,-0.621929332716463,1,NA
47,16,0.108956018095259,0,NA
48,16,-0.37839265712783,1,NA
49,16,-1.36651616150881,0,NA
50,16,-0.565891300887472,1,NA
1,17,-0.0179103443919255,0,-2.04952838883869
2,17,1.13224155784538,1,-2.04952838883869
3,17,0.809919394767385,0,-2.04952838883869
4,17,NA,1,-2.04952838883869
5,17,0.673608871316892,0,-2.04952838883869
6,17,1.7910367866407,1,-2.04952838883869
7,17,0.199904357575881,0,-2.04952838883869
8,17,0.884539269974508,1,-2.04952838883869
9,17,0.736970525434606,0,-2.04952838883869
10,17,0.303327770442187,1,-2.04952838883869
11,17,0.364966083913515,0,-2.04952838883869
12,17,1.82460090242769,1,-2.04952838883869
13,17,-0.602716483420633,0,-2.04952838883869
14,17,0.459573365984844,1,-2.04952838883869
15,17,0.665588587912285,0,-2.04952838883869
16,17,1.58729611453041,1,-2.04952838883869
17,17,-0.51429989977216,0,-2.04952838883869
18,17,1.16389615723094,1,-2.04952838883869
19,17,-0.492151548234303,0,-2.04952838883869
20,17,-0.198171767334515,1,-2.04952838883869
21,17,NA,0,-2.04952838883869
22,17,0.528009321954286,1,-2.04952838883869
23,17,-1.34077567929177,0,-2.04952838883869
24,17,1.19390162894835,1,-2.04952838883869
25,17,-1.02270921615493,0,-2.04952838883869
26,17,1.08714772337276,1,-2.04952838883869
27,17,-0.754868632897513,0,-2.04952838883869
28,17,0.619321207467161,1,-2.04952838883869
29,17,0.0491257845944183,0,-2.04952838883869
30,17,-0.652296364049854,1,-2.04952838883869
31,17,1.41072709057586,0,-2.04952838883869
32,17,1.1960644022931,1,-2.04952838883869
33,17,0.313445743271471,0,-2.04952838883869
34,17,NA,1,-2.04952838883869
35,17,0.844354153002687,0,-2.04952838883869
36,17,0.465226766869205,1,-2.04952838883869
37,17,0.451630830457795,0,-2.04952838883869
38,17,0.726566495125602,1,-2.04952838883869
39,17,1.02745921156627,0,-2.04952838883869
40,17,1.66711051324287,1,-2.04952838883869
41,17,-1.522041301896,0,-2.04952838883869
42,17,0.336700784650923,1,-2.04952838883869
43,17,0.455128835670601,0,-2.04952838883869
44,17,1.17025763163097,1,-2.04952838883869
45,17,0.439460747583182,0,-2.04952838883869
46,17,1.85852762743386,1,-2.04952838883869
47,17,-0.251436243377132,0,-2.04952838883869
48,17,1.48824423050475,1,-2.04952838883869
49,17,1.03183851176436,0,-2.04952838883869
50,17,1.36636164577479,1,-2.04952838883869
1,18,-0.899261666690977,0,0.268086349206011
2,18,-0.366614024433032,1,0.268086349206011
3,18,-0.60514279974282,0,0.268086349206011
4,18,1.17950896478477,1,0.268086349206011
5,18,-0.86809557816265,0,0.268086349206011
6,18,0.460121775703218,1,0.268086349206011
7,18,-2.25774421508433,0,0.268086349206011
8,18,0.521552650817038,1,0.268086349206011
9,18,-1.09869963948897,0,0.268086349206011
10,18,-1.31084322760204,1,0.268086349206011
11,18,-0.756876812857059,0,0.268086349206011
12,18,0.843735708150054,1,0.268086349206011
13,18,-1.82564584405664,0,0.268086349206011
14,18,-0.912039284066261,1,0.268086349206011
15,18,-0.0786360920309038,0,0.268086349206011
16,18,0.973696181101149,1,0.268086349206011
17,18,-2.33819838913146,0,0.268086349206011
18,18,-0.0967837551756213,1,0.268086349206011
19,18,NA,0,0.268086349206011
20,18,-0.0358446011425733,1,0.268086349206011
21,18,-0.300940718213714,0,0.268086349206011
22,18,-0.360501825320225,1,0.268086349206011
23,18,-0.0288488658501826,0,0.268086349206011
24,18,0.120064890737295,1,0.268086349206011
25,18,-1.4152963364575,0,0.268086349206011
26,18,0.502503945537676,1,0.268086349206011
27,18,-2.25394738581094,0,0.268086349206011
28,18,-0.622223550725123,1,0.268086349206011
29,18,-1.86097899779648,0,0.268086349206011
30,18,-0.631854071707911,1,0.268086349206011
31,18,-0.453293013900912,0,0.268086349206011
32,18,-0.363225433277166,1,0.268086349206011
33,18,-1.61927520073981,0,0.268086349206011
34,18,0.235907304869896,1,0.268086349206011
35,18,-1.81790615767099,0,0.268086349206011
36,18,-0.777509642624871,1,0.268086349206011
37,18,-0.525676321068607,0,0.268086349206011
38,18,-1.08652573280923,1,0.268086349206011
39,18,-0.0760904682873703,0,0.268086349206011
40,18,-0.622107943674261,1,0.268086349206011
41,18,-1.15208449189906,0,0.268086349206011
42,18,0.670911384687126,1,0.268086349206011
43,18,0.771797365412689,0,0.268086349206011
44,18,-0.300985929043517,1,0.268086349206011
45,18,0.144633114913052,0,0.268086349206011
46,18,0.361725823453696,1,0.268086349206011
47,18,-1.33617463813487,0,0.268086349206011
48,18,-0.585297664171941,1,0.268086349206011
49,18,-0.967554734722393,0,0.268086349206011
50,18,NA,1,0.268086349206011
1,19,1.15148543448196,0,NA
2,19,0.999548567853141,1,NA
3,19,1.15236044652266,0,NA
4,19,2.69076657914631,1,NA
5,19,-0.385946031663633,0,NA
6,19,NA,1,NA
7,19,-0.444016904972796,0,NA
8,19,0.354663489846825,1,NA
9,19,0.594847898828147,0,NA
10,19,NA,1,NA
11,19,NA,0,NA
12,19,1.40979517971138,1,NA
13,19,-0.244394443002563,0,NA
14,19,0.468072529796949,1,NA
15,19,0.426313385250122,0,NA
16,19,2.44949174863899,1,NA
17,19,-0.771192752331793,0,NA
18,19,1.94981322983652,1,NA
19,19,1.76919160128732,0,NA
20,19,0.428384097054663,1,NA
21,19,0.0593444281764473,0,NA
22,19,-0.109986098836254,1,NA
23,19,0.700901056053157,0,NA
24,19,-0.751413451595047,1,NA
25,19,-0.0118479938968652,0,NA
26,19,1.02777986447503,1,NA
27,19,-0.286597124339039,0,NA
28,19,1.55068480904824,1,NA
29,19,-0.0116199211467951,0,NA
30,19,-0.104019776895423,1,NA
31,19,0.264012439015836,0,NA
32,19,1.23604446597396,1,NA
33,19,-0.481187737644953,0,NA
34,19,1.69370111445414,1,NA
35,19,-0.245840269739696,0,NA
36,19,2.64506426682962,1,NA
37,19,-0.0486717650815543,0,NA
38,19,0.439591811487858,1,NA
39,19,0.926499996512669,0,NA
40,19,0.358227722292946,1,NA
41,19,1.23841861418552,0,NA
42,19,0.108550803282728,1,NA
43,19,0.756341134288566,0,NA
44,19,0.00467848725673681,1,NA
45,19,NA,0,NA
46,19,2.4975880234908,1,NA
47,19,-1.55486749754768,0,NA
48,19,1.60173972913434,1,NA
49,19,0.261981948861056,0,NA
50,19,1.32352474122447,1,NA
1,20,0.860180362792021,0,0.230723424293958
2,20,-0.0217433184973613,1,0.230723424293958
3,20,-0.387933333419099,0,0.230723424293958
4,20,1.58375268339322,1,0.230723424293958
5,20,0.737053187073117,0,0.230723424293958
6,20,NA,1,0.230723424293958
7,20,NA,0,0.230723424293958
8,20,1.87027494509353,1,0.230723424293958
9,20,-0.16434598107792,0,0.230723424293958
10,20,1.82377382332786,1,0.230723424293958
11,20,-0.45194948537329,0,0.230723424293958
12,20,1.54430659816168,1,0.230723424293958
13,20,-0.568655107348624,0,0.230723424293958
14,20,0.295257173535149,1,0.230723424293958
15,20,2.09842428605532,0,0.230723424293958
16,20,2.74470538093186,1,0.230723424293958
17,20,0.692101912239915,0,0.230723424293958
18,20,1.75541119858528,1,0.230723424293958
19,20,-0.322827904178742,0,0.230723424293958
20,20,0.707763250252106,1,0.230723424293958
21,20,NA,0,0.230723424293958
22,20,-0.225342667163301,1,0.230723424293958
23,20,2.14075636949731,0,0.230723424293958
24,20,0.900056934299777,1,0.230723424293958
25,20,0.788518192720733,0,0.230723424293958
26,20,-0.104783506246917,1,0.230723424293958
27,20,0.406135132427904,0,0.230723424293958
28,20,-0.341913507493412,1,0.230723424293958
29,20,-0.342379498906756,0,0.230723424293958
30,20,1.49903857516834,1,0.230723424293958
31,20,NA,0,0.230723424293958
32,20,1.61698101518872,1,0.230723424293958
33,20,0.845890986946271,0,0.230723424293958
34,20,0.566392302782321,1,0.230723424293958
35,20,-0.565221677706582,0,0.230723424293958
36,20,NA,1,0.230723424293958
37,20,1.12870913037895,0,0.230723424293958
38,20,0.576310747897629,1,0.230723424293958
39,20,1.37908881046246,0,0.230723424293958
40,20,1.46767102711409,1,0.230723424293958
41,20,1.7381341392023,0,0.230723424293958
42,20,0.556905375106093,1,0.230723424293958
43,20,1.08191913940199,0,0.230723424293958
44,20,0.448123706831132,1,0.230723424293958
45,20,1.46565082160407,0,0.230723424293958
46,20,0.973217714811492,1,0.230723424293958
47,20,0.472975742364739,0,0.230723424293958
48,20,0.918917632658736,1,0.230723424293958
49,20,NA,0,0.230723424293958
50,20,1.02966554099361,1,0.230723424293958
1,21,1.25550054434463,0,NA
2,21,2.02183981692828,1,NA
3,21,-0.384648197912314,0,NA
4,21,1.34280965569161,1,NA
5,21,1.42202232798616,0,NA
6,21,0.987197375392906,1,NA
7,21,-0.868375590356326,0,NA
8,21,0.670319359179668,1,NA
9,21,0.64080076727064,0,NA
10,21,0.331642480674218,1,NA
11,21,1.69419108677599,0,NA
12,21,1.40556261968097,1,NA
13,21,0.161343188735541,0,NA
14,21,1.88190087065411,1,NA
15,21,0.295766190543796,0,NA
16,21,1.59871464302186,1,NA
17,21,0.433384939872898,0,NA
18,21,1.55293835189417,1,NA
19,21,1.43978509427908,0,NA
20,21,-0.011093749831498,1,NA
21,21,0.256792683017894,0,NA
22,21,-0.453542772128974,1,NA
23,21,0.966170262280423,0,NA
24,21,-0.0595708763813378,1,NA
25,21,-1.22098133455921,0,NA
26,21,0.946992142225674,1,NA
27,21,NA,0,NA
28,21,-0.433104556845131,1,NA
29,21,-0.238225366336896,0,NA
30,21,0.353877452632851,1,NA
31,21,2.61831727901304,0,NA
32,21,0.964655325222024,1,NA
33,21,0.851771329441272,0,NA
34,21,1.24875862805848,1,NA
35,21,-0.672513060184947,0,NA
36,21,-0.323456843124112,1,NA
37,21,0.192150393595456,0,NA
38,21,1.24217794105611,1,NA
39,21,0.427992788777953,0,NA
40,21,0.88272355391862,1,NA
41,21,1.30341995478603,0,NA
42,21,-0.437902874045884,1,NA
43,21,0.589894512923717,0,NA
44,21,0.108320310958939,1,NA
45,21,-0.282901004015376,0,NA
46,21,1.05039985077427,1,NA
47,21,0.38435288714274,0,NA
48,21,1.41088731776254,1,NA
49,21,0.419605959808013,0,NA
50,21,0.741345176009231,1,NA
1,22,0.12247864726535,0,NA
2,22,0.247901794819092,1,NA
3,22,0.930360655369837,0,NA
4,22,1.06100450374704,1,NA
5,22,1.6196658226833,0,NA
6,22,1.63495915116316,1,NA
7,22,-1.62864847396787,0,NA
8,22,0.775870221976287,1,NA
9,22,-0.5304754861901,0,NA
10,22,1.44127631965369,1,NA
11,22,1.01969498572399,0,NA
12,22,0.778170712302627,1,NA
13,22,-0.74328181042378,0,NA
14,22,NA,1,NA
15,22,-0.0412366310106672,0,NA
16,22,1.73660105003441,1,NA
17,22,-1.49350280024563,0,NA
18,22,1.01001540616084,1,NA
19,22,-0.605726715725,0,NA
20,22,-0.278782564391997,1,NA
21,22,0.377101100928685,0,NA
22,22,0.854170391193843,1,NA
23,22,-0.742505298345089,0,NA
24,22,0.962094658104427,1,NA
25,22,-1.02184998801994,0,NA
26,22,0.696161259700781,1,NA
27,22,NA,0,NA
28,22,-0.972633252125232,1,NA
29,22,-0.823707911801989,0,NA
30,22,0.337934822603001,1,NA
31,22,1.86131400947997,0,NA
32,22,-0.0138757794475759,1,NA
33,22,-0.283009313370959,0,NA
34,22,1.28230656465051,1,NA
35,22,1.13084446723119,0,NA
36,22,3.23658176914851,1,NA
37,22,1.05817357164535,0,NA
38,22,-0.0735887897410189,1,NA
39,22,0.0132269393369587,0,NA
40,22,0.229533136105938,1,NA
41,22,0.40461816894729,0,NA
42,22,-0.279683194917168,1,NA
43,22,1.56749468470213,0,NA
44,22,1.06453952177591,1,NA
45,22,1.12804140145507,0,NA
46,22,0.728386088891375,1,NA
47,22,0.196433188545155,0,NA
48,22,0.61900813942953,1,NA
49,22,0.343726525019749,0,NA
50,22,1.56900845604668,1,NA
1,23,0.390341494750125,0,-0.769297771673688
2,23,0.671030843078476,1,-0.769297771673688
3,23,2.18125375147614,0,-0.769297771673688
4,23,1.83500760852953,1,-0.769297771673688
5,23,0.501346685822924,0,-0.769297771673688
6,23,1.76399406792418,1,-0.769297771673688
7,23,-1.4416883478083,0,-0.769297771673688
8,23,0.241443820322774,1,-0.769297771673688
9,23,0.112417237932875,0,-0.769297771673688
10,23,0.166678179884376,1,-0.769297771673688
11,23,0.212216308869901,0,-0.769297771673688
12,23,0.128411587961301,1,-0.769297771673688
13,23,NA,0,-0.769297771673688
14,23,1.28468196345054,1,-0.769297771673688
15,23,1.81132513808918,0,-0.769297771673688
16,23,1.56905478960112,1,-0.769297771673688
17,23,-1.2568243910977,0,-0.769297771673688
18,23,1.13025005388162,1,-0.769297771673688
19,23,-0.353384270139195,0,-0.769297771673688
20,23,-0.18526813735552,1,-0.769297771673688
21,23,-0.206182457466393,0,-0.769297771673688
22,23,1.53247692870586,1,-0.769297771673688
23,23,0.346089884983374,0,-0.769297771673688
24,23,-0.317725922733426,1,-0.769297771673688
25,23,NA,0,-0.769297771673688
26,23,-0.727561123299967,1,-0.769297771673688
27,23,-0.00403357143677385,0,-0.769297771673688
28,23,0.322347742128201,1,-0.769297771673688
29,23,0.00755907125970523,0,-0.769297771673688
30,23,0.0271407594992866,1,-0.769297771673688
31,23,1.34003257755802,0,-0.769297771673688
32,23,1.57265473801726,1,-0.769297771673688
33,23,1.76761652981232,0,-0.769297771673688
34,23,0.840210920590119,1,-0.769297771673688
35,23,-1.91819428992069,0,-0.769297771673688
36,23,1.8295019320678,1,-0.769297771673688
37,23,0.395635895141043,0,-0.769297771673688
38,23,0.246458247497473,1,-0.769297771673688
39,23,-0.111778424182492,0,-0.769297771673688
40,23,1.96898626100425,1,-0.769297771673688
41,23,0.494768584968432,0,-0.769297771673688
42,23,-0.022866392952674,1,-0.769297771673688
43,23,1.93758106087539,0,-0.769297771673688
44,23,0.865367931133747,1,-0.769297771673688
45,23,-0.181771569573523,0,-0.769297771673688
46,23,1.47692277591287,1,-0.769297771673688
47,23,-0.804266098083986,0,-0.769297771673688
48,23,1.84310952286155,1,-0.769297771673688
49,23,0.759135019326007,0,-0.769297771673688
50,23,0.561584012086449,1,-0.769297771673688
1,24,0.243618503816294,0,0.234776165749123
2,24,-1.88011256033277,1,0.234776165749123
3,24,-0.406633768618557,0,0.234776165749123
4,24,-0.0944791691525776,1,0.234776165749123
5,24,-0.825698282440042,0,0.234776165749123
6,24,1.02751574496011,1,0.234776165749123
7,24,-2.20157998779976,0,0.234776165749123
8,24,-1.11736580467632,1,0.234776165749123
9,24,-1.27127759282832,0,0.234776165749123
10,24,0.472125814932474,1,0.234776165749123
11,24,-0.80099375105271,0,0.234776165749123
12,24,-0.399596323090547,1,0.234776165749123
13,24,-1.74802898458898,0,0.234776165749123
14,24,-0.691918153842079,1,0.234776165749123
15,24,0.0419150091288218,0,0.234776165749123
16,24,0.938396028133193,1,0.234776165749123
17,24,-0.509599962728079,0,0.234776165749123
18,24,-0.978229452991804,1,0.234776165749123
19,24,-2.23551764035098,0,0.234776165749123
20,24,-1.15150263350524,1,0.234776165749123
21,24,-0.581135537243218,0,0.234776165749123
22,24,-0.00563139233909976,1,0.234776165749123
23,24,-0.495575531059471,0,0.234776165749123
24,24,-0.59409587449163,1,0.234776165749123
25,24,-1.77810109071112,0,0.234776165749123
26,24,-1.3779349253463,1,0.234776165749123
27,24,-1.30511772833497,0,0.234776165749123
28,24,-0.811151081639787,1,0.234776165749123
29,24,-1.93532334049651,0,0.234776165749123
30,24,-1.34386134190608,1,0.234776165749123
31,24,-0.259866625135667,0,0.234776165749123
32,24,-1.57095704187207,1,0.234776165749123
33,24,-0.749404287728943,0,0.234776165749123
34,24,-1.06416110440708,1,0.234776165749123
35,24,-2.21893431741938,0,0.234776165749123
36,24,-0.866856873272308,1,0.234776165749123
37,24,-2.39761827863207,0,0.234776165749123
38,24,-1.01821018946801,1,0.234776165749123
39,24,-0.981576781699803,0,0.234776165749123
40,24,NA,1,0.234776165749123
41,24,-1.17425811161179,0,0.234776165749123
42,24,0.562093220837635,1,0.234776165749123
43,24,0.849942278621826,0,0.234776165749123
44,24,-0.79089195498516,1,0.234776165749123
45,24,0.458940615733991,0,0.234776165749123
46,24,-0.863404504039141,1,0.234776165749123
47,24,-0.115280546597306,0,0.234776165749123
48,24,0.598659619970076,1,0.234776165749123
49,24,-1.42817833468981,0,0.234776165749123
50,24,-1.24475353844967,1,0.234776165749123
1,25,0.305855318511191,0,NA
2,25,0.188988009254291,1,NA
3,25,0.222542959364933,0,NA
4,25,1.27832747147055,1,NA
5,25,0.103211998714348,0,NA
6,25,2.24176794537502,1,NA
7,25,-0.173744658782862,0,NA
8,25,-0.0524372667479195,1,NA
9,25,0.303172243852194,0,NA
10,25,1.47108703083323,1,NA
11,25,NA,0,NA
12,25,0.540995258444109,1,NA
13,25,0.292088351328816,0,NA
14,25,0.261163248566364,1,NA
15,25,0.0509659729160739,0,NA
16,25,1.00154365543923,1,NA
17,25,-0.917122593564333,0,NA
18,25,1.50454725667579,1,NA
19,25,1.15569767590888,0,NA
20,25,0.439085781002462,1,NA
21,25,-0.501147281728292,0,NA
22,25,-0.543473866220451,1,NA
23,25,0.0206945732153653,0,NA
24,25,-0.481028005616181,1,NA
25,25,-1.07288282742072,0,NA
26,25,-0.159804449593636,1,NA
27,25,-0.3374569029179,0,NA
28,25,-0.478411295217258,1,NA
29,25,-0.951012999295905,0,NA
30,25,-0.123840776738905,1,NA
31,25,1.15078753682171,0,NA
32,25,1.40805007539105,1,NA
33,25,0.0706201441392202,0,NA
34,25,0.972050868303653,1,NA
35,25,-1.01505784493005,0,NA
36,25,1.11428570531347,1,NA
37,25,1.36450423705366,0,NA
38,25,0.749766494058685,1,NA
39,25,1.06178482723004,0,NA
40,25,-0.254815364547006,1,NA
41,25,0.501594583917003,0,NA
42,25,-1.07785309087165,1,NA
43,25,NA,0,NA
44,25,0.270443934639952,1,NA
45,25,0.667978547330991,0,NA
46,25,0.614800313818438,1,NA
47,25,NA,0,NA
48,25,1.91278297198157,1,NA
49,25,-0.555239027239437,0,NA
50,25,0.206172196461404,1,NA
1,26,-0.29397182010358,0,NA
2,26,0.659053199989436,1,NA
3,26,2.4561266437997,0,NA
4,26,2.07121817101698,1,NA
5,26,1.03308657865657,0,NA
6,26,NA,1,NA
7,26,-0.094866732448893,0,NA
8,26,1.29780617996065,1,NA
9,26,1.27848195931264,0,NA
10,26,1.69748277962851,1,NA
11,26,1.86408712061991,0,NA
12,26,1.18496606873017,1,NA
13,26,-0.124495747486538,0,NA
14,26,0.927686694474568,1,NA
15,26,2.14542143849362,0,NA
16,26,1.7948954439476,1,NA
17,26,-0.677918974905295,0,NA
18,26,2.09779386012039,1,NA
19,26,1.23249903105987,0,NA
20,26,-0.363046623966716,1,NA
21,26,0.410953222593065,0,NA
22,26,2.14024585203177,1,NA
23,26,1.74418659712732,0,NA
